timestamp,cpu_temp_C,cpu_freq_MHz,throttled,cdsp_state,cdsp_processing_load,cdsp_buffer_level,cdsp_clipped,cdsp_cpu_pct,reaper_cpu_pct,pipewire_cpu_pct,mem_used_MB,mem_available_MB
2026-03-08T19:35:43+01:00,72.0,1500,0x0,ProcessingState.RUNNING,17.97,617,0,23.00,0.00,0.00,1370,2426
2026-03-08T19:35:54+01:00,73.0,1500,0x0,ProcessingState.RUNNING,17.85,614,0,23.00,0.00,0.00,1370,2425
2026-03-08T19:36:04+01:00,72.5,1500,0x0,ProcessingState.RUNNING,16.05,613,0,21.00,0.00,0.00,1373,2423
2026-03-08T19:36:15+01:00,73.5,900,0x0,ProcessingState.RUNNING,17.39,618,0,21.00,0.00,0.00,1372,2424
2026-03-08T19:36:26+01:00,71.5,800,0x0,ProcessingState.RUNNING,20.68,612,0,23.00,0.00,0.00,1367,2429
2026-03-08T19:36:36+01:00,73.0,1500,0x0,ProcessingState.RUNNING,14.98,647,0,23.00,0.00,0.00,1367,2429
2026-03-08T19:36:47+01:00,72.0,1500,0x0,ProcessingState.RUNNING,19.53,630,0,22.00,0.00,0.00,1374,2422
2026-03-08T19:36:58+01:00,72.5,1500,0x0,ProcessingState.RUNNING,16.26,633,0,23.00,0.00,0.00,1364,2432
2026-03-08T19:37:08+01:00,73.0,1500,0x0,ProcessingState.RUNNING,20.72,639,0,20.00,0.00,0.00,1370,2426
2026-03-08T19:37:19+01:00,73.0,1500,0x0,ProcessingState.RUNNING,22.02,647,0,23.00,0.00,0.00,1369,2427
2026-03-08T19:37:30+01:00,73.0,1500,0x0,ProcessingState.RUNNING,17.44,652,0,22.00,0.00,0.00,1363,2433
2026-03-08T19:37:40+01:00,72.5,1500,0x0,ProcessingState.RUNNING,17.22,648,0,24.00,0.00,0.00,1363,2433
2026-03-08T19:37:51+01:00,72.5,1500,0x0,ProcessingState.RUNNING,20.00,644,0,22.00,0.00,0.00,1374,2421
2026-03-08T19:38:01+01:00,73.0,1500,0x0,ProcessingState.RUNNING,19.52,654,0,22.00,0.00,0.00,1379,2417
2026-03-08T19:38:12+01:00,72.0,1500,0x0,ProcessingState.RUNNING,18.42,678,0,22.00,0.00,0.00,1372,2424
2026-03-08T19:38:23+01:00,73.0,1500,0x0,ProcessingState.RUNNING,23.40,677,0,22.00,0.00,0.00,1374,2422
2026-03-08T19:38:33+01:00,72.5,1500,0x0,ProcessingState.RUNNING,27.20,667,0,24.00,0.00,0.00,1371,2424
2026-03-08T19:38:44+01:00,73.0,1500,0x0,ProcessingState.RUNNING,15.94,681,0,22.00,0.00,0.00,1374,2422
2026-03-08T19:38:55+01:00,72.5,1500,0x0,ProcessingState.RUNNING,20.22,672,0,22.00,0.00,0.00,1381,2414
2026-03-08T19:39:05+01:00,73.0,1500,0x0,ProcessingState.RUNNING,16.24,679,0,23.00,0.00,0.00,1368,2428
2026-03-08T19:39:16+01:00,72.5,1500,0x0,ProcessingState.RUNNING,17.95,682,0,21.00,0.00,0.00,1376,2420
2026-03-08T19:39:26+01:00,73.5,1500,0x0,ProcessingState.RUNNING,16.84,692,0,23.00,0.00,0.00,1375,2420
2026-03-08T19:39:37+01:00,73.0,1500,0x0,ProcessingState.RUNNING,16.16,690,0,23.00,0.00,0.00,1375,2421
2026-03-08T19:39:48+01:00,74.5,1500,0x0,ProcessingState.RUNNING,18.54,704,0,20.00,0.00,0.00,1372,2424
2026-03-08T19:39:58+01:00,72.5,1500,0x0,ProcessingState.RUNNING,16.06,699,0,23.00,0.00,0.00,1365,2430
2026-03-08T19:40:09+01:00,73.0,1500,0x0,ProcessingState.RUNNING,16.16,715,0,25.00,0.00,0.00,1372,2424
2026-03-08T19:40:19+01:00,74.0,1500,0x0,ProcessingState.RUNNING,17.62,704,0,25.00,0.00,0.00,1367,2429
2026-03-08T19:40:30+01:00,72.5,1500,0x0,ProcessingState.RUNNING,23.85,721,0,25.00,0.00,0.00,1366,2430
2026-03-08T19:40:41+01:00,72.5,1500,0x0,ProcessingState.RUNNING,17.67,714,0,26.00,0.00,0.00,1376,2420
2026-03-08T19:40:51+01:00,73.5,1500,0x0,ProcessingState.RUNNING,20.17,718,0,25.00,0.00,0.00,1369,2427
